"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"LU_EZH2_TARGETS_DN","2.62603704360341e-05","0.000167257286336281","0.575610261071129","0.351891704385323","1.59826169662213","365","DSG2, ALPK2, BMP6, SLC16A9, TNFAIP3, HK2, LILRB3, ESM1, PLSCR4, EGFR, GPC4, SLC7A7, ELF4, ADM, ATP11C, NFKBIZ, SERPINH1, COL3A1, GNA13, NBPF10, IL10, NPL, SRPX, TGFBR2, FSTL1, SEMA3C, IGFBP3, TRIM63, NBPF14, GRB14, N4BP2, HSD17B7, PAPSS2, CCNG1, FZD1, CBFB, CALD1, PPP1CC, DKK1, PALLD, SLC39A11, TROAP, MCL1, NABP1, DCAF12, PM20D2, LRIG1, PNPT1, PARD6G, TDRD1, AXL, BACE2, RAB11FIP1, OTX1, EZH2, PI4K2B, PRPF4B, ZBTB34, ZNF614, PTPN12, LAMC1, SDCBP, RUFY1, CACHD1, ALDH6A1, SEC24A, ASPH, NBPF11, MYBL1, MMP3, PLAU, FKBP14, PRDX6, POGLUT1, DUSP19, LAMC2, IL17RD, ARHGEF10, TBC1D8B, CHRNA5, TRIM13, IRS2, TMED10, CENPQ, DLEU2, SCML2, SFT2D2, ENAH, WDFY2, MAGT1, BIRC2, THBS1, ADAMTS1, ANLN, ANTXR1, PHACTR4, NUDT11, BTAF1, IGFBP1, FBN2, APAF1, CREB1, MSANTD2, VCL, DICER1, FAM83D, ZCCHC9, FAM169A, SCML1, GJC1, SKP2, PPTC7, SEC24B, ETS1, XPNPEP3, LRRC57, CASP2"
"LU_EZH2_TARGETS_UP","0.267100977198697","0.386538173695785","0.103197466945307","0.24485013157216","1.07914088581088","256","PITX1, DDIT4, S100A4, CLDN7, CYP1B1, TES, AKR1C2, CLIC3, G0S2, CASP7, TM4SF1, B4GALT1, ECHDC3, CFD, RPLP0P6, IRF7, PRSS23, RARRES2, NEURL3, HYAL2, TP53BP2, TEAD4, APOBEC3F, MKNK2, BIK, MAFA, PHF19, S100A6, HDAC1, PPP1R1B, PPIL6, SDC4, CHST14, C2CD2, TMEM216, NME2, TRIOBP, IER3, ZNF616, TRIM47, PSMB8, TMEM217, HSCB, CPM, F11R, AHSA1, PRIM2, SNHG10, NAA38, ZP3"
"LU_IL4_SIGNALING","6.87537928255062e-07","6.51666384172189e-06","0.659444398037935","0.551916446814999","2.08636950804307","87","FCER2, CD86, FGL2, IRF8, SELL, TLR7, NCF2, TNFAIP3, SLA, BATF, SAMSN1, HOXC4, BCL6, IL4R, NFIL3, IL6, NFKBIZ, SLC15A2, LY75, HLA-DRB5, CMTM6, CD69, CISH, TLR3, ALOX5, PKN2, HLX, CD79B, CCL5, APPL2, SPAG1, WT1, CFLAR, MAP3K5"
"LU_TUMOR_ANGIOGENESIS_UP","0.000220117161496851","0.00102056765800406","0.518848077743792","0.677325522239938","1.99216203027895","25","MMP9, CXCR4, EDN1, VCAN, TNFAIP6, ITGAV, CD44, SPP1, STC1, VEGFA, JAG1, EZH2"
"LU_TUMOR_ENDOTHELIAL_MARKERS_UP","0.00319052587256576","0.00991689052807868","0.431707695803346","0.619105492844164","1.77991476941379","22","MMP9, HSPA6, TWIST1, ADAM12, VCAN, TNFAIP6, STC1, ADAP2, LCP2, EGFL6, PMAIP1, POSTN"
"LU_TUMOR_VASCULATURE_UP","0.000832103374863294","0.00320286339152838","0.477270815362862","0.627589968779689","1.91892537962466","29","MMP9, SCIN, HSPA6, TWIST1, ADAM12, VCAN, MUC1, TNFAIP6, SPP1, STC1, FOXF2, ADAP2"
"LY_AGING_MIDDLE_DN","0.0834914611005693","0.147594930865584","0.213927855492356","0.533982445479448","1.39255798753399","15","UBE2C, CCNA2, CENPA, MYBL2"
"LY_AGING_OLD_DN","0.0606617647058824","0.114902773905771","0.248911114434702","0.40214553380893","1.3803801854319","53","UBE2C, PSMA2, CTSC, KIF14, CCNA2, TGFBR2, CENPA, PPP1CC, BARD1, MYBL2, PCNA, CKS1B, HMGB2, POSTN, FBN2, CDH11, DDX39A, SERPINB2, PLK1, FBL"
"LY_AGING_PREMATURE_DN","0.75609756097561","0.886395478474462","0.0555947097758869","0.268925611750791","0.816461249629805","28","CENPA, MCL1, BARD1, MYBL2, MMP3, CKS1B, HMGB2, DDX39A, SERPINB2, FBL"
"MACAEVA_PBMC_RESPONSE_TO_IR","0.00131325793312272","0.00474501812811941","0.45505986738723","0.446671865358823","1.70804665646537","92","TNFRSF10D, APOBEC3C, METTL7A, F5, TNFSF8, TP53INP1, PYHIN1, ITPR2, TRIM22, TNFRSF10B, CDKN1A, FGF10, IKBIP, FAS, CCNG1, SOCS4, SESN1, EDA2R, DENND2D, RPS27L, PPM1D, PCNA, MGME1, FGD3, TCAIM, RPL22P19, CMBL, DDB2, PTGER1, ANXA4, GCSAM"
"MACLACHLAN_BRCA1_TARGETS_DN","0.793168880455408","0.912239316706028","0.0538979025357319","0.292370160855243","0.762464021546632","15","FRZB, COL8A1, CD59"
"MACLACHLAN_BRCA1_TARGETS_UP","0.263940520446097","0.382897379328336","0.112378519110475","0.413418853340965","1.15368547149452","20","TIMP1, TOP2A, CDKN1A, PCNA, LFNG, MET, IGFBP4, TOP1"
"MADAN_DPPA4_TARGETS","0.0101380214869244","0.025959397251089","0.380730400722792","0.460991920745303","1.57351350136826","51","GLI1, DPPA4, HCK, MYO1F, NAA11, FTH1P19, GTSF1, HORMAD1, TTPA, SLC25A31, SPESP1, ABCB1, SHE, PLEKHG1, RNF17, SERPINB6, RHOXF1, SNTB1, NEUROD1, DAZL, PRPF39, PRRC1, TEK"
"MAEKAWA_ATF2_TARGETS","0.00371771295403625","0.0113063737016854","0.431707695803346","0.650407800546535","1.79270363869032","19","KLK1, ZG16B, SLC1A5, ZIC2, IGLL1, SIX4, MSTN, DDX3Y, FMO5, LRRN1, VPS13C"
"MAGRANGEAS_MULTIPLE_MYELOMA_IGG_VS_IGA_DN","0.0207943365888939","0.0468874651059404","0.352487857583619","0.527853341891892","1.57972102470619","26","IGHG1, CSF1R, CFI, CSF3R, KLF1, IL1B, RPL13AP5, RAP1A, IL16, ID2, ZNF148, FBP1"
"MAGRANGEAS_MULTIPLE_MYELOMA_IGG_VS_IGA_UP","0.613026819923372","0.75736131590739","0.0665892104103933","0.340209704579826","0.899772347703592","16","GAS1, ANXA1, GATA2"
"MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_DN","0.189591078066914","0.288019895599912","0.135740943810425","0.42803842990645","1.21449126916884","21","LTA, DUSP1, SAMHD1, HYAL1, AXL, RBL2, GAS2, PRKD2, CKAP2, CD46, ALG8, RPL4, ZNF331, ANKS1A, PNPLA6"
"MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_UP","0.278899082568807","0.400718993409227","0.107972360317345","0.342520178981734","1.11619963090263","39","TLX1, FGR, FAS, MALT1, SMARCA1, RB1"
"MAHADEVAN_IMATINIB_RESISTANCE_DN","3.65417664908414e-05","0.000223253900751688","0.557332238758646","0.773317466921368","2.10810964204595","18","HAND1, MEOX2, CXCR4, FGL2, SRGN, VCAM1"
"MAHADEVAN_IMATINIB_RESISTANCE_UP","0.486590038314176","0.630555477912669","0.0782955249944794","0.375428804695782","0.992918345506562","16","KYNU, CYTL1, BAMBI, AXL, MYO10, PDGFC, SERPINE2, SCN3A, CRIM1"
"MAHAJAN_RESPONSE_TO_IL1A_DN","0.0981132075471698","0.167754283149864","0.195789002148949","0.360645835952401","1.2824566346155","64","TGFBR3, EPHA2, VCAN, FOS, EPHB4, KDELR3, ITGB5, TOB2, ALDH3A2, NEK4, PCNA, UBR5, CTNNAL1, LPP, SMC3, LAMA4, ALDH7A1, RYK, POSTN, FOXN3, SF3B1, SRI, SLC2A3"
"MAHAJAN_RESPONSE_TO_IL1A_UP","8.35982392203263e-05","0.000448475565213294","0.538434096309916","0.530148212089201","1.93717172697117","70","CCL20, KDR, CXCL5, EDN1, IL7R, MERTK, CXCL3, ACKR3, TFPI2, IL6, SLC16A1, SECTM1, B4GALT1, APOD, MYC, DUSP1, CXCL2, PPARA, ITGA1, FLT1, IL1B, IL15RA, PTPRZ1, CCL5, NEDD9, IL6ST, RB1"
"MALONEY_RESPONSE_TO_17AAG_DN","0.401109057301294","0.53810322764112","0.086794975677172","0.281997383325266","1.03042384299439","70","SYK, GJA1, UBE2C, MAMDC2, SMAD5, RRM2, HAT1, SNRPG, RPS8, RPL30, WRN, PTMA, PLK1, ABCD3, SRSF7, PTGES3, HNRNPAB, PRDX3, RPL27A, RPL35, RSU1, SRSF3, RPS16, SSB, NACA, ZNF43, CA12, RPL36AL, DYNLL1"
"MALONEY_RESPONSE_TO_17AAG_UP","0.0237015205853564","0.0520478446553889","0.352487857583619","0.485754201519915","1.56876007007879","37","PCOLCE, CPZ, IFITM2, NFIL3, SERPINH1, PLTP, HSPA1B, MNDA, SERPINB9"
"MALTA_CURATED_STEMNESS_MARKERS","0.0103076166419102","0.02629538798649","0.380730400722792","0.611005311739591","1.70506967803564","20","TWIST1, KLF4, MYC, SOX2, CD34, CD44, POU5F1, BMI1, EZH2, HIF1A"
"MANALO_HYPOXIA_DN","1","1","0.0354665010333725","0.111133247484832","0.493472713593621","269","SLCO4A1, SLC1A5, GMNN, MELK, CCNA2, ID1, DNA2, ASF1B, ENPP1, C3orf52, TRAF3IP3, FBXO5, BARD1, ELK1, MCM10, SH2D1A, RRM2, PPAT, NUP160, CDC6, RB1, NEK4, NUSAP1, FANCI, IDE, DBF4, DLEU2, EXO1, NOL11, NUP205, MCM5, CDK1, HJURP, DHFR, DDX21, RBM28, C1orf112, RSAD1, ATIC, MNS1, SKP2, SACS, RAD51, MCM3, NUP188, NUP98, DNAJC9, PAIP1, DDX23, MLLT10, USP1, TFAM, NCAPD3, ATP13A3, KIF23, BRCA1, HEATR1, PDSS1, RPP30, POLE2, MPHOSPH9, MAP2K3, NOL12, MRPL46, NUP43, RPL39L, RRP15, RUVBL1, C17orf80, PBK, DDX11, HNRNPD, UMPS, USP39, TIPIN, GK, DKC1, SRRT, TTLL4, GEMIN2, POLA2, HNRNPU, MAD2L1, DDX18, GEMIN6, PSMC3IP, EXOSC8, FBXO42, SAR1B, POMT2, VWA8, CTPS1, PNO1, HEATR3, HNRNPDL, MCFD2, PARPBP, PARP1, MRPL40, AKAP1, NARS2, PA2G4, OIP5, CUTC, UTP20, RRP1B, AASDHPPT, COQ2, POP5, RFC5, FANCG, EIF2S1, PAK1IP1, EEF1E1, STIL, SPDL1, SCLY, MCM6, LMNB2, PRMT5, PUS1, GPD1L, DHCR7, NOP16, POLD2, SRSF2, SNRPD3, UBIAD1, WDR12, GART, LRP8, URB1, GNPDA1, NASP, C1QBP, NDUFAF4, MTHFD1, EMG1, WDR74, PWP2, PSME4, PSMD11, GINS2, IPO4, FAM136A, SLC19A1, DLAT, CCNF, TOE1, URB2, CCNE1, NOP56, CIAO1, SEC23IP, CISD1, RAD51AP1, TOR3A, POLR2L, SLC11A2, SNRPD1, NVL, GTPBP4, CSE1L, RFC2, RRP1, ILF3, TRIP13, ODC1, ORC6, PDCD2, FERMT1, TSFM, ABCF2, EXOSC2, SLC5A6, RANBP1, DDX19A, GINS1, PARP2, NIF3L1, GCSH, POLR3G, MRPS12, SNAPC5, ARMC6, NOLC1, CCNE2, RRS1, CENPN, TSEN2, UTP14A, UCHL5, TPX2, GLRX2, NUP85, POP7, VRK1, DHX35, METTL2B, SNRPA1, NAT10, PPIF, LETM1, AIMP2, BCS1L, CDC7, ELOVL6, RRM1, CAD, ERCC6L, FXN, EBNA1BP2, RRP9, SEH1L, HMBS, PPARD, GINS3, PSME3, GRWD1, PSMG1, ZWILCH, SRM, TUBB4B, ZWINT, MCM2, FUS, CLPB, WDR4, TUBGCP4, NME1, UBE2S, RPP40, PRC1, MAZ, IDH3A, TSR1, MFN2, SHCBP1, TELO2, NCS1, MCM4, SLC25A10, NCLN, POLR3K, CHAF1A, PRMT7, TOP3A, HMGA1, NLE1, SLC25A15, BOP1, FAM86B1, EIF2B3, MRTO4, PRPS1, FEN1, TUBG1, PKMYT1, PFAS, WDR77, BYSL, PCYT2, C20orf27, DHCR24, RGS4, FASN, RFC3, ACAT2"
"MANALO_HYPOXIA_UP","1.16481277297816e-11","2.89452956435403e-10","0.875325132024659","0.524041621329669","2.22482480677364","198","SHOX2, COL1A2, DDIT4, CXCR4, HIF3A, LEPR, ABCA1, MAFF, TNFAIP3, EDN1, GADD45B, GYPC, TXNIP, BCL6, GRAMD1C, ACKR3, TSKU, PLOD2, P4HA1, CUBN, ADM, SMAD6, NFATC4, APOD, LRRC32, TMEM45A, CHSY1, IGFBP3, STC2, ITPR2, HES1, TNFRSF10B, ZBTB1, ENPP1, FNDC3B, INHBE, PPP1R13L, MXI1, TGFBI, PXN, SIK1, STC1, VWF, ANGPTL4, TCF7L1, MTHFD2L, EPOR, MMP2, VEGFA, PGF, GJA5, ZNF395, AK4, HLA-E, LOXL2, COL5A1, P4HA2, USP47, NEDD9, PLCG2, AXL, BACE2, SERPINE1, DIAPH2, LIMS1, PELI2, KDM3A, EGLN3, PLOD1, IER3, SEC24A, LOX, NYNRIN, TLE1, ALDH2, CREB3L2, EGLN1, PDZD2, WASF2, ZNF292, CDH2, GPNMB"
"MANNE_COVID19_COMBINED_COHORT_VS_HEALTHY_DONOR_PLATELETS_DN","4.04370134173036e-08","5.01126398835628e-07","0.719512826338911","0.474455634262927","2.00441968376394","188","CXCL6, IGF2, CLEC10A, SCIN, HLA-DQA1, RGS18, LEPR, MS4A7, IRF8, CPVL, HLA-DRA, HLA-DMB, YAP1, KDR, MS4A14, CXCL5, IL7R, HLA-DQB1, TBX3, TFPI2, CPAMD8, PDCD1LG2, IGFBP5, TGFB2, CPXM2, ADAM12, PARD3B, MYOF, SASH1, HLA-DRB5, FAM107A, PHEX, CA5A, GPR55, CIITA, KCTD12, WLS, CD34, ACVRL1, DYTN, SMAD5, HLA-DOA, TGFBI, MECOM, LYSMD3, ATP13A4, ALDH1A2, VEGFA, ARHGAP29, NXT2, LILRA4, BTLA, MYEOV, DPYD, WDFY4, SH2D1A"
"MANNE_COVID19_COMBINED_COHORT_VS_HEALTHY_DONOR_PLATELETS_UP","0.49746192893401","0.64152390727817","0.0707899094502623","0.235332399616049","0.982965426260385","165","MT1X, S100A10, MZB1, IFITM2, OLFML2A, GYPC, FAM177B, IFITM1, HPR, IFITM3, SERPINH1, CMTM7, GADD45G, IRF7, KLF1, CISH, SELENBP1, LTBR, TGIF2, TP53I3, PMF1-BGLAP, HLX, ITPKC"
"MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_DN","1.28225930019716e-06","1.1473350006988e-05","0.643551836150722","0.499934742691086","2.00558866186365","129","IGF2, SCIN, HLA-DQA1, RGS18, LEPR, MS4A7, IRF8, HLA-DRA, YAP1, KDR, CXCL5, IL7R, HLA-DQB1, TBX3, TFPI2, CPAMD8, PDCD1LG2, IGFBP5, TGFB2, ADAM12, SASH1, HLA-DRB5, PHEX, LPL, CA5A, WLS, CD34, DYTN, HLA-DOA, TGFBI, MECOM, LYSMD3, ALDH1A2, ARHGAP29, NXT2, LILRA4, BTLA, MYEOV, SH2D1A, ST8SIA6"
"MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_UP","0.0478373792033829","0.0946095136739894","0.321775918075361","0.337492442279787","1.33973060053598","118","IL1R2, S100A12, FOLR3, FKBP5, FCGR1A, MZB1, IFITM2, OLFML2A, IFITM1, HPR, IFITM3, SERPINH1, FOLR1, KLF1, LTBR, TP53I3, BHMT2, CD96, ITPKC"
"MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_DN","1.84018306089474e-07","2.04768398145038e-06","0.690132458796796","0.475639694079888","1.99084822537007","175","CXCL6, IGF2, SCIN, HLA-DQA1, RGS18, LEPR, MS4A7, IRF8, RNASE3, HLA-DRA, ANXA3, YAP1, KDR, FCER1A, CXCL5, ANGPT1, IL7R, HLA-DQB1, TBX3, CD4, TFPI2, IRX3, PDCD1LG2, TGFB2, ADAM12, PARD3B, PHEX, HMGN5, CA5A, P2RY14, GPR55, TRAM1, KCTD12, WLS, PAPSS2, DYTN, SMAD5, HLA-DOA, TGFBI, MECOM, LYSMD3, ATP13A4, VEGFA, ARHGAP29, NXT2, BTLA, LILRA1, DPYD, WDFY4, SH2D1A, EMCN, ZNRF2, ZNF438, CA8"
"MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP","0.732110091743119","0.866748950876327","0.0560595875032335","0.21825295018537","0.877778680273197","132","MT1X, S100A10, MZB1, IFITM2, IFITM1, IFITM3, SERPINH1, CMTM7, GADD45G, IRF7, KLF1, CISH, TGIF2, PARP9, TP53I3"
"MANN_RESPONSE_TO_AMIFOSTINE_UP","1.7418104852295e-05","0.000116185300238674","0.575610261071129","0.773660191599943","2.13242128926748","19","S100A4, ZFP36L1, CASP4, GDF15, MYC, CDKN1A, CAT"
"MARCHINI_TRABECTEDIN_RESISTANCE_DN","0.0949820788530466","0.163377058134412","0.193813302725311","0.391551118943004","1.31146102219481","44","NID1, SLC1A5, ADM, COL3A1, FSTL1, PTTG1IP, SLC16A3"
"MARCHINI_TRABECTEDIN_RESISTANCE_UP","0.0347839005687118","0.0720309098132737","0.321775918075361","0.548673067402382","1.51229459972206","19","AKR1C2, AKR1C1, DNAJB1, GLUL, TJP2, ARHGDIB, ZNF24, AGT"
"MARCINIAK_ER_STRESS_RESPONSE_VIA_CHOP","0.874045801526718","0.968574972551527","0.0496901392724606","0.25574586769083","0.697178523251006","18","MTM1, CDCA7, WFS1"
"MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_DN","0.485454545454545","0.629594375338021","0.0756946307932749","0.301823699116061","0.980724634920419","38","INPP5D, FGFR4, GABPA, OTUD4, ZFX, KANK1, TRIM47, INO80D, MET, TCF3, RBAK, RNF138, GTF2IRD1"
"MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_UP","0.215073529411765","0.321337273227048","0.12563992130984","0.337089055844363","1.1620021206871","54","ID3, CYP1B1, DSE, ZFP36L2, DUSP1, RBMS2, NOS3, NAALADL1, CHI3L1, GLI3"
"MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_4","0.582375478927203","0.728121167084167","0.069119845655101","0.35158895913412","0.929867722549174","16","SYK, FES, PHF10, CACNA2D4, ZNF367, CKAP2"
"MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6","0.206093189964158","0.310419830750495","0.126875729929857","0.352709388464134","1.17836779902603","43","IFITM2, ITPR2, MBNL3, CHDH, MSI2, INPPL1, HNRNPH1, DANCR, PCNA, MGME1, HMGB2, TMPO, MAPK4"
"MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_5","0.751851851851852","0.88424417881168","0.0552495663125249","0.283199732960643","0.814193046608248","22","STC2, BCL2L12, CKS1B, MBTD1, PCBP2, BTF3, XBP1, ATF4, XPOT, IFIT1, AGO2"
"MARKEY_RB1_ACUTE_LOF_DN","6.10421354865554e-23","7.70416004719788e-21","1.23789667319529","0.624138633811737","2.68311081854455","213","OGN, CLEC4D, FCGR2B, BCL2A1, PLAC8, C3AR1, MEOX2, C1QB, LYZ, MT1X, FPR1, PTPRC, HCLS1, C5AR1, C1QC, LCP1, SRGN, MT2A, SOCS3, FCGR1A, NUPR1, ABCA1, CASP4, CCR1, NCF2, NCF4, ITGB2, HCK, TYROBP, CSF1R, IL7R, LILRB3, CXCL3, TRIM5, STOM, GPC4, LAT2, HP, IGFBP5, NCKAP1L, STAB1, CPXM2, ITGAM, CPXM1, CRABP2, SP100, APOD, PNP, IFI16, RAC2, TMEM45A, NCF1, PTPN6, SERPING1, IGFBP3, C2, IRF7, PLIN2, DDX3Y, FKBP7, GMFG, CD300C, FERMT3, SELPLG, PRRX1, GBP2, MXI1, GABPA, TGFBI, IQGAP1, NAMPT, SERPINB9, CH25H, ALDH1A2, MID1IP1, AK4, HIPK3, HLA-E, LST1, PNPT1, VAV1, CCL5, GATM, SAT1, LILRB4, CTSH"
"MARKEY_RB1_ACUTE_LOF_UP","0.00181521256076031","0.00620952884551102","0.45505986738723","0.344437342037646","1.49224823944913","224","CRABP1, COL6A3, CDK2, FBLN1, PERP, GMNN, WWTR1, IL1R1, SMAD6, VAMP5, VCAN, CCNA2, MKI67, SEMA3C, ID4, ASF1B, CKS2, CD34, TIPARP, CENPA, FAS, PRRX2, COX6B2, CAV1, HELB, EPHX1, RBL1, SASS6, DEK, OTUD4, PTGER4, XPO1, RRM2, NIPBL, MIS18BP1, TMEM106C, CDC6, CENPK, CDC45, POLA1, PCNA, BRCA2, S100A3, IGF1R, NUSAP1, CKS1B, KIF20A, OGT, CDH2, HAT1, HMGB2, HMGA2, TMPO, HSPD1, CPSF2, NQO1, DTL, RFC4, SMC3, HAUS3, TGDS, WAC, KITLG, ANLN, FUBP1, MCM5, CDK1, CASP8AP2, RAD21, HJURP, TSC22D1, BIRC5, RAMP3, HNRNPC, TK1, CDC25C, DTYMK, CKAP2"
"MARKEY_RB1_CHRONIC_LOF_DN","1.07255862061934e-13","3.57221607256275e-12","0.954541630725724","0.644323656368405","2.53224695310475","109","CLEC4D, MS4A6A, CFH, PLAC8, C3AR1, C1QB, C1QA, PTPRC, KRT18, DCN, CP, C1QC, SRGN, MSR1, CD14, NUPR1, CTSS, EDN1, TYROBP, CSF1R, TPD52L1, EGFR, TFPI, IL6, HPGD, ACKR4, STAB1, TEC, TGFB2, PLSCR1, SPI1, TIMP3, IFI16, PON2, IGFBP3, PLIN2, HMOX1, CD53, CD300C, FERMT3, LGALS9, GNG11, IRF5"
"MARKEY_RB1_CHRONIC_LOF_UP","1.59817402945675e-06","1.40381733429937e-05","0.643551836150722","0.515948858350417","2.03228038093912","111","HOXA11, HOXA11-AS, CRABP1, GATA3, COL6A3, ANGPT2, GPC3, UHRF1, GJA1, CDK2, SLC1A5, SFRP2, IL1RL1, OSMR, HSPA1A, KLF4, TOP2A, VCAN, PROS1, AQP1, PLTP, SEMA3F, CDKN1A, DOK1, CBFB, COX6B2, CDCA7, RBL1, PIGA, SGCD, GATM, EZH2, POLA1, PCNA, BRCA2"
"MARKS_HDAC_TARGETS_UP","0.000815153120930894","0.00316267630437922","0.477270815362862","0.658467004333648","1.89307825521122","22","MT1L, GADD45B, TXNIP, FASLG, CASP8, TNFRSF10B, FAS, BCL2L11"
"MARSHALL_VIRAL_INFECTION_RESPONSE_DN","0.00162332612726307","0.00566964838986242","0.45505986738723","0.601642585190766","1.82535137856811","27","IL18RAP, PDLIM1, NFKBIA, TGIF1, SGK1, TOB1, CKS2, CD7, PIM1, S1PR4, KLF3, KLF2, PCNA, KLRG1"
"MARSON_BOUND_BY_E2F4_UNSTIMULATED","0.839771101573677","0.946321006378607","0.0383205781976994","0.19021331488916","0.899879622529706","624","UHRF1, UBE2C, CLIC1, MELK, TOP2A, MYC, ITPRIP, CCNA2, CHEK2, TMX1, MTFR2, CEP55, UNG, ASF1B, DIAPH3, SNRNP48, CENPA, MCM8, ORC1, PPP1R13L, LRR1, IQGAP1, CDCA7, WDR76, RBL1, FBXO5, SPDYA, AURKB, SASS6, BARD1, FAM111A, ANKRD49, MYBL2, MCM10, AHCTF1, RRM2, ETAA1, SP9, AIPL1, CDCA2, PLEKHO2, PPAT, SMC4, EZH2, METTL18, MSN, C18orf54, SIAH1, ZNF438, AGFG2, CDC6, TAP1, CENPK, CDC45, POLA1, PLEKHG2, NRM, BRCA2, TTC32, ALDH6A1, RIBC1, NUP37, PAN2, CNOT6, NUSAP1, SPICE1, CCP110, CKS1B, KIF20A, RPS3A, TRIP4, KCTD9, HSCB, CRIPT, MAP3K7, FANCI, DEPDC1B, PPP1R15B, NOL8, KATNAL2, CDC25A, VAT1, PRIM2, SRSF10, ASPM, RPN2, INTS12, FAM76B, CENPQ, DTL, NXT1, C12orf60, SHMT1, SMC6, ZMYM1, RFC4, SMC3, HAUS3, C9orf43, DERL2, HNRNPA2B1, FANCL, ZNF367, MTAP, EXO1, TYW1B, RAD51B, ANLN, CCDC150, KIF15, MDM1, MCM5, CDK1, RAB24, CASP8AP2, NOTCH1, KIFC1, TCF3, HJURP, DHFR, PIAS1, CDK2AP2, BIRC5, RECQL, PASK, DCLRE1B, RPS6KA5, TMCO1, FHOD1, HSD17B6, MTO1, C1orf112, NTAN1, CDC25C, NME7, ARHGAP19, MSH6, HAUS6, PSMB9, MNS1, CIT, SHC1, SKP2, NSL1, APLF, CHEK1, INTS7, SRSF11, RAD51, PTMA, MCM3, HAUS8, TACC3, SRSF1, DNAJC9, PIGF, PLK1, MRPL18, TP53, DARS2, ESPL1, LSM5, RND2, DBR1, BORA, ECT2, USP1, ERI1, PML, TBCCD1, NET1, NUDCD2, PAK4, BLM, HMMR, CCNG2, NCAPD3, TCF19, KIF23, MIS12, CCDC34, PAICS, ATP10A, TXNDC12, KIF11, ANP32E, NBN, SENP1, ALG8, HELQ, PRPF38A, HSPA13, ATRX, RPP30, HSP90B1, ING2, ARHGAP11A, BRIP1, RPL4, ABCB6, TXLNA, ZNF124, RIOK3, RPS20, BUB1B, SERBP1, CEP128"
